,time,sum cs power,sum hpc,sum public,sum home,sum work
381,2021-09-20 23:15:00,93.1948,0.0,56.4948,36.7,0.0
382,2021-09-20 23:30:00,101.1704,0.0,73.5,27.6704,0.0
383,2021-09-20 23:45:00,157.184,50.0,70.484,25.7,11.0
384,2021-09-21 00:00:00,103.2964,0.0,58.8,33.4964,11.0
385,2021-09-21 00:15:00,107.5024,0.0,61.128,35.3744,11.0
386,2021-09-21 00:30:00,90.5152,0.0,55.1,24.4152,11.0
387,2021-09-21 00:45:00,121.1,0.0,66.1,44.0,11.0
388,2021-09-21 01:00:00,130.8284,0.0,77.1,42.7284,11.0
389,2021-09-21 01:15:00,104.8544,0.0,77.4316,27.4228,0.0
390,2021-09-21 01:30:00,92.2208,0.0,66.5208,25.7,0.0
391,2021-09-21 01:45:00,72.6476,0.0,58.8,13.8476,0.0
392,2021-09-21 02:00:00,55.1,0.0,51.4,3.7,0.0
393,2021-09-21 02:15:00,58.5936,0.0,43.8936,14.7,0.0
394,2021-09-21 02:30:00,47.2568,0.0,32.5568,14.7,0.0
395,2021-09-21 02:45:00,33.5,0.0,22.5,11.0,0.0
396,2021-09-21 03:00:00,22.0,0.0,11.0,11.0,0.0
397,2021-09-21 03:15:00,22.0,0.0,11.0,11.0,0.0
398,2021-09-21 03:30:00,22.0,0.0,11.0,11.0,0.0
399,2021-09-21 03:45:00,22.0,0.0,11.0,11.0,0.0
400,2021-09-21 04:00:00,11.0,0.0,11.0,0.0,0.0
401,2021-09-21 04:15:00,0.3964,0.0,0.3964,0.0,0.0
402,2021-09-21 04:30:00,0.0,0.0,0.0,0.0,0.0
403,2021-09-21 04:45:00,0.0,0.0,0.0,0.0,0.0
404,2021-09-21 05:00:00,11.0,0.0,0.0,0.0,11.0
405,2021-09-21 05:15:00,22.0,0.0,0.0,11.0,11.0
406,2021-09-21 05:30:00,22.0,0.0,0.0,11.0,11.0
407,2021-09-21 05:45:00,72.0,0.0,0.0,11.0,61.0
408,2021-09-21 06:00:00,83.0052,0.0,22.0,11.0,50.0052
409,2021-09-21 06:15:00,77.334,0.0,5.334,11.0,61.0
410,2021-09-21 06:30:00,60.07,0.0,11.0,11.0,38.07
411,2021-09-21 06:45:00,60.878,0.0,11.0,11.0,38.878
412,2021-09-21 07:00:00,127.5684,0.0,14.1048,11.0,102.4636
413,2021-09-21 07:15:00,235.4236,50.0,13.8156,33.0,138.608
414,2021-09-21 07:30:00,212.8432,0.0,36.7,15.8888,160.2544
415,2021-09-21 07:45:00,206.4228,0.0,96.6252,11.0,98.7976
416,2021-09-21 08:00:00,258.4336,0.0,132.1,11.0,115.3336
417,2021-09-21 08:15:00,245.0464,0.0,132.7,11.0,101.3464
418,2021-09-21 08:30:00,234.8588,0.0,117.9024,11.0,105.9564
419,2021-09-21 08:45:00,240.0616,0.0,135.8,1.9752,102.2864
420,2021-09-21 09:00:00,234.0548,0.0,105.5548,0.0,128.5
421,2021-09-21 09:15:00,227.7432,0.0,92.7336,0.0,135.0096
422,2021-09-21 09:30:00,205.7728,0.0,87.5924,0.0,118.1804
423,2021-09-21 09:45:00,209.6344,0.0,83.14,0.0,126.4944
424,2021-09-21 10:00:00,190.6976,0.0,64.7608,0.0,125.9368
425,2021-09-21 10:15:00,149.5556,0.0,62.5,0.0,87.0556
426,2021-09-21 10:30:00,156.294,0.0,81.0176,0.0,75.2764
427,2021-09-21 10:45:00,135.06,0.0,63.2136,9.0828,62.7636
428,2021-09-21 11:00:00,127.3176,0.0,69.4176,3.7,54.2
429,2021-09-21 11:15:00,92.8152,0.0,51.3152,3.7,37.8
430,2021-09-21 11:30:00,96.7716,0.0,66.1,3.7,26.9716
431,2021-09-21 11:45:00,98.528,0.0,72.728,3.7,22.1
432,2021-09-21 12:00:00,84.6,0.0,55.1,7.4,22.1
433,2021-09-21 12:15:00,73.1196,0.0,46.8196,7.4,18.9
434,2021-09-21 12:30:00,69.504,0.0,40.4,15.8536,13.2504
435,2021-09-21 12:45:00,78.1048,0.0,51.556,15.5488,11.0
436,2021-09-21 13:00:00,95.5,0.0,69.8,14.7,11.0
437,2021-09-21 13:15:00,126.856,0.0,101.156,14.7,11.0
438,2021-09-21 13:30:00,144.1488,0.0,95.6,37.5488,11.0
439,2021-09-21 13:45:00,151.2452,0.0,92.4452,47.8,11.0
440,2021-09-21 14:00:00,142.868,0.0,80.3464,51.5216,11.0
441,2021-09-21 14:15:00,160.116,0.0,91.8,57.316,11.0
442,2021-09-21 14:30:00,141.952,0.0,76.6784,54.2736,11.0
443,2021-09-21 14:45:00,144.2848,0.0,102.8,37.4412,4.0436
444,2021-09-21 15:00:00,136.5696,0.0,103.4696,33.1,0.0
445,2021-09-21 15:15:00,175.3572,50.0,89.5232,24.834,11.0
446,2021-09-21 15:30:00,186.104,0.0,113.9,61.204,11.0
447,2021-09-21 15:45:00,188.5256,0.0,128.6,54.2432,5.6824
448,2021-09-21 16:00:00,175.9344,0.0,137.2868,38.6476,0.0
449,2021-09-21 16:15:00,347.7832,150.0,140.896,24.7408,32.1464
450,2021-09-21 16:30:00,216.0524,50.0,108.286,46.7664,11.0
451,2021-09-21 16:45:00,165.3352,0.0,120.5236,33.8116,11.0
452,2021-09-21 17:00:00,233.4764,0.0,112.7852,98.6912,22.0
453,2021-09-21 17:15:00,218.3188,0.0,136.6,66.5696,15.1492
454,2021-09-21 17:30:00,176.6388,0.0,137.4264,39.2124,0.0
455,2021-09-21 17:45:00,218.8996,50.0,102.3816,66.518,0.0
456,2021-09-21 18:00:00,168.348,0.0,86.906,81.442,0.0
457,2021-09-21 18:15:00,185.9696,50.0,101.1052,34.8644,0.0
458,2021-09-21 18:30:00,174.4212,0.0,123.0212,51.4,0.0
459,2021-09-21 18:45:00,165.6784,0.0,109.1624,56.516,0.0
460,2021-09-21 19:00:00,193.7232,50.0,110.2,33.5232,0.0
461,2021-09-21 19:15:00,184.6788,0.0,125.8788,58.8,0.0
462,2021-09-21 19:30:00,221.2884,0.0,168.18,53.1084,0.0
463,2021-09-21 19:45:00,220.8712,0.0,192.572,28.2992,0.0
464,2021-09-21 20:00:00,186.8676,0.0,164.7676,22.1,0.0
465,2021-09-21 20:15:00,213.3548,50.0,133.06,30.2948,0.0
466,2021-09-21 20:30:00,162.1288,0.0,124.9,37.2288,0.0
467,2021-09-21 20:45:00,163.626,0.0,129.2004,34.4256,0.0
468,2021-09-21 21:00:00,199.1624,0.0,161.5788,37.5836,0.0
469,2021-09-21 21:15:00,146.7084,0.0,115.0396,31.6688,0.0
470,2021-09-21 21:30:00,156.6332,0.0,105.2332,51.4,0.0
471,2021-09-21 21:45:00,98.5024,0.0,58.1024,40.4,0.0
472,2021-09-21 22:00:00,109.5996,0.0,51.5,58.0996,0.0
473,2021-09-21 22:15:00,143.5044,0.0,78.05,65.4544,0.0
474,2021-09-21 22:30:00,146.0508,0.0,77.134,68.9168,0.0
475,2021-09-21 22:45:00,137.7092,0.0,81.44,56.2692,0.0
476,2021-09-21 23:00:00,146.8568,0.0,76.0776,70.7792,0.0
477,2021-09-21 23:15:00,113.1068,0.0,62.5,50.6068,0.0
478,2021-09-21 23:30:00,102.9432,0.0,40.5,62.4432,0.0
479,2021-09-21 23:45:00,99.3,0.0,40.5,58.8,0.0
480,2021-09-22 00:00:00,78.1392,0.0,33.1,45.0392,0.0
481,2021-09-22 00:15:00,84.0636,0.0,43.6636,40.4,0.0
482,2021-09-22 00:30:00,93.9052,0.0,38.8052,55.1,0.0
483,2021-09-22 00:45:00,85.8,0.0,29.4,56.4,0.0
484,2021-09-22 01:00:00,80.1408,0.0,25.0408,55.1,0.0
485,2021-09-22 01:15:00,73.5,0.0,18.4,55.1,0.0
486,2021-09-22 01:30:00,73.5,0.0,18.4,55.1,0.0
487,2021-09-22 01:45:00,73.5,0.0,18.4,55.1,0.0
488,2021-09-22 02:00:00,65.4608,0.0,18.4,47.0608,0.0
489,2021-09-22 02:15:00,51.5,0.0,18.4,33.1,0.0
490,2021-09-22 02:30:00,25.7616,0.0,18.4,7.3616,0.0
491,2021-09-22 02:45:00,21.1,0.0,17.4,3.7,0.0
492,2021-09-22 03:00:00,11.1,0.0,7.4,3.7,0.0
493,2021-09-22 03:15:00,11.1,0.0,7.4,3.7,0.0
494,2021-09-22 03:30:00,11.1,0.0,7.4,3.7,0.0
495,2021-09-22 03:45:00,9.4732,0.0,7.4,2.0732,0.0
496,2021-09-22 04:00:00,7.4,0.0,7.4,0.0,0.0
497,2021-09-22 04:15:00,7.4,0.0,7.4,0.0,0.0
498,2021-09-22 04:30:00,7.4,0.0,7.4,0.0,0.0
499,2021-09-22 04:45:00,4.0944,0.0,4.0944,0.0,0.0
500,2021-09-22 05:00:00,24.25,0.0,14.7,0.0,9.55
501,2021-09-22 05:15:00,14.7,0.0,14.7,0.0,0.0
502,2021-09-22 05:30:00,14.7,0.0,14.7,0.0,0.0
503,2021-09-22 05:45:00,36.7,0.0,25.7,0.0,11.0
504,2021-09-22 06:00:00,47.7,0.0,36.7,0.0,11.0
505,2021-09-22 06:15:00,149.1,50.0,51.4,0.0,47.7
506,2021-09-22 06:30:00,138.4524,0.0,60.1444,0.0,78.308
507,2021-09-22 06:45:00,226.5972,50.0,55.4972,0.0,121.1
508,2021-09-22 07:00:00,198.7772,0.0,66.71,0.0,132.0672
509,2021-09-22 07:15:00,181.6672,0.0,70.18,0.0,111.4872
510,2021-09-22 07:30:00,199.872,0.0,65.2048,0.0,134.6672
511,2021-09-22 07:45:00,206.482,0.0,81.352,0.0,125.13
512,2021-09-22 08:00:00,213.0176,0.0,95.0068,0.0,118.0108
513,2021-09-22 08:15:00,239.2988,0.0,131.6156,0.0,107.6832
514,2021-09-22 08:30:00,272.3296,50.0,112.1296,0.0,110.2
515,2021-09-22 08:45:00,271.5012,0.0,166.2068,0.0,105.2944
516,2021-09-22 09:00:00,299.6332,0.0,174.9,11.0,113.7332
517,2021-09-22 09:15:00,277.148,0.0,205.8748,2.2456,69.0276
518,2021-09-22 09:30:00,384.3896,150.0,158.9132,0.0,75.4764
519,2021-09-22 09:45:00,224.5416,50.0,103.4024,0.0,71.1392
520,2021-09-22 10:00:00,137.874,0.0,90.074,0.0,47.8
521,2021-09-22 10:15:00,100.286,0.0,61.1112,0.0,39.1748
522,2021-09-22 10:30:00,83.3764,0.0,61.2764,0.0,22.1
523,2021-09-22 10:45:00,76.9152,0.0,56.612,0.0,20.3032
524,2021-09-22 11:00:00,52.8256,0.0,39.184,0.0,13.6416
525,2021-09-22 11:15:00,62.5,0.0,55.1,0.0,7.4
526,2021-09-22 11:30:00,230.8,150.0,73.4,0.0,7.4
527,2021-09-22 11:45:00,100.8184,0.0,93.816,0.0,7.0024
528,2021-09-22 12:00:00,69.8,0.0,66.1,0.0,3.7
529,2021-09-22 12:15:00,87.816,0.0,84.116,0.0,3.7
530,2021-09-22 12:30:00,113.8,0.0,88.1,0.0,25.7
531,2021-09-22 12:45:00,105.596,0.0,84.8112,11.0,9.7848
532,2021-09-22 13:00:00,101.8528,0.0,87.1528,11.0,3.7
533,2021-09-22 13:15:00,107.0388,0.0,91.1432,12.1956,3.7
534,2021-09-22 13:30:00,117.8576,0.0,94.0936,20.064,3.7
535,2021-09-22 13:45:00,113.8512,0.0,88.0,22.1512,3.7
536,2021-09-22 14:00:00,131.7396,0.0,95.0396,33.0,3.7
537,2021-09-22 14:15:00,224.7008,0.0,141.7,57.3008,25.7
538,2021-09-22 14:30:00,221.9936,0.0,145.4,61.1588,15.4348
539,2021-09-22 14:45:00,138.9632,0.0,109.9228,29.0404,0.0
540,2021-09-22 15:00:00,130.8,0.0,101.4,29.4,0.0
541,2021-09-22 15:15:00,116.1908,0.0,91.9208,24.27,0.0
542,2021-09-22 15:30:00,91.8712,0.0,81.3896,10.4816,0.0
543,2021-09-22 15:45:00,96.2116,0.0,77.8116,18.4,0.0
544,2021-09-22 16:00:00,110.3996,0.0,88.2996,22.1,0.0
545,2021-09-22 16:15:00,99.2,0.0,77.1,22.1,0.0
546,2021-09-22 16:30:00,124.4812,0.0,76.944,47.5372,0.0
547,2021-09-22 16:45:00,159.3112,0.0,73.454,85.8572,0.0
548,2021-09-22 17:00:00,151.8684,0.0,76.6032,75.2652,0.0
549,2021-09-22 17:15:00,152.6704,0.0,78.8584,73.812,0.0
550,2021-09-22 17:30:00,172.2992,0.0,80.9,91.3992,0.0
551,2021-09-22 17:45:00,215.3232,50.0,105.608,59.7152,0.0
552,2021-09-22 18:00:00,151.5856,0.0,95.9004,55.6852,0.0
553,2021-09-22 18:15:00,172.148,0.0,105.948,66.2,0.0
554,2021-09-22 18:30:00,210.4212,0.0,118.7312,91.69,0.0
555,2021-09-22 18:45:00,227.938,0.0,115.818,112.12,0.0
556,2021-09-22 19:00:00,247.9072,50.0,105.3164,92.5908,0.0
557,2021-09-22 19:15:00,184.7176,0.0,91.9,92.8176,0.0
558,2021-09-22 19:30:00,193.0584,0.0,110.7724,82.286,0.0
559,2021-09-22 19:45:00,169.8416,0.0,108.8424,60.9992,0.0
560,2021-09-22 20:00:00,216.0788,0.0,137.5196,78.5592,0.0
561,2021-09-22 20:15:00,197.268,0.0,138.468,58.8,0.0
562,2021-09-22 20:30:00,211.106,0.0,148.1188,62.9872,0.0
563,2021-09-22 20:45:00,174.408,0.0,132.7604,41.6476,0.0
564,2021-09-22 21:00:00,116.772,0.0,94.672,22.1,0.0
565,2021-09-22 21:15:00,92.14,0.0,74.2936,17.8464,0.0
566,2021-09-22 21:30:00,101.1056,0.0,86.4056,14.7,0.0
567,2021-09-22 21:45:00,113.6388,0.0,98.9388,14.7,0.0
568,2021-09-22 22:00:00,175.6856,50.0,88.4856,37.2,0.0
569,2021-09-22 22:15:00,138.3076,0.0,75.4796,62.828,0.0
570,2021-09-22 22:30:00,119.8624,0.0,72.1624,47.7,0.0
571,2021-09-22 22:45:00,120.28,0.0,61.58,58.7,0.0
572,2021-09-22 23:00:00,155.2528,0.0,58.3876,96.8652,0.0
573,2021-09-22 23:15:00,227.3764,50.0,66.5464,107.13,3.7
574,2021-09-22 23:30:00,163.136,50.0,50.6548,58.7812,3.7
575,2021-09-22 23:45:00,99.9072,0.0,50.8784,45.3288,3.7
576,2021-09-23 00:00:00,82.4976,0.0,44.016,34.7816,3.7
577,2021-09-23 00:15:00,66.3756,0.0,32.1856,30.49,3.7
578,2021-09-23 00:30:00,49.5708,0.0,20.0708,25.8,3.7
579,2021-09-23 00:45:00,39.6648,0.0,14.7,21.2648,3.7
580,2021-09-23 01:00:00,39.8,0.0,25.7,10.4,3.7
581,2021-09-23 01:15:00,44.1,0.0,25.7,18.4,0.0
582,2021-09-23 01:30:00,44.1,0.0,25.7,18.4,0.0
583,2021-09-23 01:45:00,47.8,0.0,25.7,22.1,0.0
584,2021-09-23 02:00:00,42.4964,0.0,24.0964,18.4,0.0
585,2021-09-23 02:15:00,33.1,0.0,14.7,18.4,0.0
586,2021-09-23 02:30:00,44.1,0.0,25.7,18.4,0.0
587,2021-09-23 02:45:00,44.1,0.0,25.7,18.4,0.0
588,2021-09-23 03:00:00,44.1,0.0,25.7,18.4,0.0
589,2021-09-23 03:15:00,44.1,0.0,25.7,18.4,0.0
590,2021-09-23 03:30:00,37.4464,0.0,22.2676,15.1788,0.0
591,2021-09-23 03:45:00,16.8408,0.0,2.1408,14.7,0.0
592,2021-09-23 04:00:00,14.7,0.0,0.0,14.7,0.0
593,2021-09-23 04:15:00,14.7,0.0,0.0,14.7,0.0
594,2021-09-23 04:30:00,14.7,0.0,0.0,14.7,0.0
595,2021-09-23 04:45:00,25.7,0.0,0.0,14.7,11.0
596,2021-09-23 05:00:00,36.7,0.0,0.0,14.7,22.0
597,2021-09-23 05:15:00,37.18,0.0,11.0,4.18,22.0
598,2021-09-23 05:30:00,39.8516,0.0,17.6176,0.234,22.0
599,2021-09-23 05:45:00,69.184,0.0,11.0,0.0,58.184
600,2021-09-23 06:00:00,69.7,0.0,11.0,0.0,58.7
601,2021-09-23 06:15:00,81.1312,0.0,18.7312,0.0,62.4
602,2021-09-23 06:30:00,75.8824,0.0,14.7,0.0,61.1824
603,2021-09-23 06:45:00,105.8064,0.0,25.7,0.0,80.1064
604,2021-09-23 07:00:00,119.8328,0.0,47.5872,0.0,72.2456
605,2021-09-23 07:15:00,181.874,0.0,55.6872,0.0,126.1868
606,2021-09-23 07:30:00,194.1916,0.0,79.8616,0.0,114.33
607,2021-09-23 07:45:00,239.4848,0.0,102.1932,0.0,137.2916
608,2021-09-23 08:00:00,229.2304,0.0,91.8,0.0,137.4304
609,2021-09-23 08:15:00,248.2604,0.0,120.7684,0.0,127.492
610,2021-09-23 08:30:00,212.7504,0.0,106.8256,0.0,105.9248
611,2021-09-23 08:45:00,216.7104,0.0,121.2104,0.0,95.5
612,2021-09-23 09:00:00,229.5208,0.0,132.914,0.0,96.6068
613,2021-09-23 09:15:00,198.024,0.0,108.7288,0.0,89.2952
614,2021-09-23 09:30:00,155.436,0.0,75.8592,0.0,79.5768
615,2021-09-23 09:45:00,134.5572,0.0,51.5076,11.0,72.0496
616,2021-09-23 10:00:00,118.0184,0.0,36.1,11.0,70.9184
617,2021-09-23 10:15:00,126.544,0.0,47.8,0.8304,77.9136
618,2021-09-23 10:30:00,97.7628,0.0,37.754,0.0,60.0088
619,2021-09-23 10:45:00,61.89,0.0,13.0304,0.0,48.8596
620,2021-09-23 11:00:00,42.0648,0.0,14.8,0.0,27.2648
621,2021-09-23 11:15:00,58.8604,0.0,29.4604,0.0,29.4
622,2021-09-23 11:30:00,80.9,0.0,25.8,22.0,33.1
623,2021-09-23 11:45:00,85.376,0.0,34.0864,25.7,25.5896
624,2021-09-23 12:00:00,101.4464,0.0,53.6464,25.7,22.1
625,2021-09-23 12:15:00,121.5044,0.0,80.8,19.5072,21.1972
626,2021-09-23 12:30:00,114.4468,0.0,84.5,11.5468,18.4
627,2021-09-23 12:45:00,157.9,0.0,117.5,22.0,18.4
628,2021-09-23 13:00:00,166.2308,0.0,115.7316,32.0992,18.4
629,2021-09-23 13:15:00,147.8708,0.0,94.6008,39.9464,13.3236
630,2021-09-23 13:30:00,112.8276,0.0,68.188,33.5396,11.1
631,2021-09-23 13:45:00,118.9716,0.0,64.0548,34.8448,20.072
632,2021-09-23 14:00:00,117.3272,0.0,83.6092,22.9764,10.7416
633,2021-09-23 14:15:00,151.7048,0.0,107.544,25.7608,18.4
634,2021-09-23 14:30:00,139.2812,0.0,93.578,16.3032,29.4
635,2021-09-23 14:45:00,211.2428,0.0,144.3776,44.6156,22.2496
636,2021-09-23 15:00:00,194.4424,0.0,137.9012,38.1412,18.4
637,2021-09-23 15:15:00,138.2788,0.0,97.3208,29.6188,11.3392
638,2021-09-23 15:30:00,84.7,0.0,66.2,14.8,3.7
639,2021-09-23 15:45:00,96.6264,0.0,69.1044,23.822,3.7
640,2021-09-23 16:00:00,142.3072,0.0,116.5072,22.1,3.7
641,2021-09-23 16:15:00,147.5568,0.0,95.7176,50.4632,1.376
642,2021-09-23 16:30:00,191.8236,0.0,140.4236,51.4,0.0
643,2021-09-23 16:45:00,189.6036,0.0,130.744,58.8596,0.0
644,2021-09-23 17:00:00,253.0852,0.0,185.8,67.2852,0.0
645,2021-09-23 17:15:00,336.662,0.0,239.4952,97.1668,0.0
646,2021-09-23 17:30:00,348.7396,0.0,239.5792,87.1604,22.0
647,2021-09-23 17:45:00,319.6788,0.0,203.412,94.2668,22.0
648,2021-09-23 18:00:00,249.8936,0.0,160.2,67.6936,22.0
649,2021-09-23 18:15:00,275.9608,0.0,184.1608,69.8,22.0
650,2021-09-23 18:30:00,225.0516,0.0,142.402,60.6496,22.0
651,2021-09-23 18:45:00,204.7924,0.0,130.6724,72.4576,1.6624
652,2021-09-23 19:00:00,183.4136,0.0,117.2908,66.1228,0.0
653,2021-09-23 19:15:00,147.9764,0.0,105.1036,42.8728,0.0
654,2021-09-23 19:30:00,147.0,0.0,106.6,40.4,0.0
655,2021-09-23 19:45:00,164.4932,0.0,129.6636,34.8296,0.0
656,2021-09-23 20:00:00,169.0,0.0,128.6,40.4,0.0
657,2021-09-23 20:15:00,291.1044,50.0,167.7044,73.4,0.0
658,2021-09-23 20:30:00,260.2488,0.0,187.106,73.1428,0.0
659,2021-09-23 20:45:00,218.0824,0.0,156.8584,61.224,0.0
660,2021-09-23 21:00:00,239.484,0.0,189.208,50.276,0.0
661,2021-09-23 21:15:00,214.0464,0.0,160.6988,53.3476,0.0
662,2021-09-23 21:30:00,205.002,0.0,146.9,58.102,0.0
663,2021-09-23 21:45:00,180.1252,0.0,135.2076,44.9176,0.0
664,2021-09-23 22:00:00,175.5368,0.0,124.1368,51.4,0.0
665,2021-09-23 22:15:00,151.994,0.0,74.894,77.1,0.0
666,2021-09-23 22:30:00,138.5104,0.0,89.6948,48.8156,0.0
667,2021-09-23 22:45:00,116.7192,0.0,59.2748,57.4444,0.0
668,2021-09-23 23:00:00,107.0248,0.0,51.8248,55.2,0.0
669,2021-09-23 23:15:00,123.0352,0.0,56.8352,66.2,0.0
670,2021-09-23 23:30:00,102.7736,0.0,42.5664,60.2072,0.0
671,2021-09-23 23:45:00,99.3,0.0,33.1,55.2,11.0
672,2021-09-24 00:00:00,69.6164,0.0,20.7,37.9164,11.0
673,2021-09-24 00:15:00,43.022,0.0,7.9724,24.0496,11.0
674,2021-09-24 00:30:00,31.712,0.0,6.6796,14.0324,11.0
675,2021-09-24 00:45:00,29.5,0.0,3.7,14.8,11.0
676,2021-09-24 01:00:00,26.3688,0.0,7.4,14.8,4.1688
677,2021-09-24 01:15:00,22.2,0.0,7.4,14.8,0.0
678,2021-09-24 01:30:00,34.9236,0.0,26.2,8.7236,0.0
679,2021-09-24 01:45:00,33.1,0.0,25.7,7.4,0.0
680,2021-09-24 02:00:00,33.1,0.0,25.7,7.4,0.0
681,2021-09-24 02:15:00,33.1,0.0,25.7,7.4,0.0
682,2021-09-24 02:30:00,33.1,0.0,25.7,7.4,0.0
683,2021-09-24 02:45:00,33.1,0.0,25.7,7.4,0.0
684,2021-09-24 03:00:00,11.852,0.0,4.452,7.4,0.0
685,2021-09-24 03:15:00,11.1,0.0,3.7,7.4,0.0
686,2021-09-24 03:30:00,11.1,0.0,3.7,7.4,0.0
687,2021-09-24 03:45:00,11.1,0.0,3.7,7.4,0.0
688,2021-09-24 04:00:00,11.1,0.0,3.7,7.4,0.0
689,2021-09-24 04:15:00,21.9528,0.0,3.7,7.2528,11.0
690,2021-09-24 04:30:00,11.5764,0.0,3.7,0.4572,7.4192
691,2021-09-24 04:45:00,3.7,0.0,3.7,0.0,0.0
692,2021-09-24 05:00:00,3.7,0.0,3.7,0.0,0.0
693,2021-09-24 05:15:00,11.8332,0.0,3.7,0.0,8.1332
694,2021-09-24 05:30:00,3.7,0.0,3.7,0.0,0.0
695,2021-09-24 05:45:00,75.3072,0.0,3.7,11.0,60.6072
696,2021-09-24 06:00:00,81.5084,50.0,2.1084,11.0,18.4
697,2021-09-24 06:15:00,183.1,150.0,0.0,11.0,22.1
698,2021-09-24 06:30:00,66.1,0.0,11.0,11.0,44.1
699,2021-09-24 06:45:00,90.8376,0.0,36.7,2.1232,52.0144
700,2021-09-24 07:00:00,82.4368,0.0,39.256,3.7,39.4808
701,2021-09-24 07:15:00,119.304,0.0,44.1,3.7,71.504
702,2021-09-24 07:30:00,171.5552,0.0,47.8,3.7,120.0552
703,2021-09-24 07:45:00,239.2956,0.0,88.2,3.7,147.3956
704,2021-09-24 08:00:00,282.7276,0.0,138.9752,3.7,140.0524
705,2021-09-24 08:15:00,326.2548,0.0,184.0432,3.7,138.5116
706,2021-09-24 08:30:00,310.828,0.0,156.9848,3.7,150.1432
707,2021-09-24 08:45:00,329.672,0.0,147.3356,3.7,178.6364
708,2021-09-24 09:00:00,272.0144,0.0,145.5248,3.7,122.7896
709,2021-09-24 09:15:00,242.3484,0.0,128.5,14.7,99.1484
710,2021-09-24 09:30:00,192.2092,0.0,106.5,14.7,71.0092
711,2021-09-24 09:45:00,189.5472,0.0,108.1224,14.0756,67.3492
712,2021-09-24 10:00:00,189.6804,0.0,124.9,7.4,57.3804
713,2021-09-24 10:15:00,173.7248,0.0,111.164,14.8608,47.7
714,2021-09-24 10:30:00,196.6728,0.0,106.5944,5.6784,84.4
715,2021-09-24 10:45:00,204.5744,0.0,117.6408,3.7,83.2336
716,2021-09-24 11:00:00,172.9104,0.0,84.8104,3.7,84.4
717,2021-09-24 11:15:00,157.902,0.0,64.7156,14.7,78.4864
718,2021-09-24 11:30:00,99.3896,0.0,69.4464,9.7016,20.2416
719,2021-09-24 11:45:00,99.892,0.0,69.4812,14.7,15.7108
720,2021-09-24 12:00:00,71.8372,0.0,60.0892,4.348,7.4
721,2021-09-24 12:15:00,58.1312,0.0,47.0312,3.7,7.4
722,2021-09-24 12:30:00,61.7108,0.0,35.4064,18.9044,7.4
723,2021-09-24 12:45:00,48.8676,0.0,22.9676,18.5,7.4
724,2021-09-24 13:00:00,103.3496,0.0,58.8,40.5,4.0496
725,2021-09-24 13:15:00,136.704,0.0,63.3648,69.6392,3.7
726,2021-09-24 13:30:00,90.0348,0.0,47.8,38.5348,3.7
727,2021-09-24 13:45:00,104.892,0.0,59.8,41.392,3.7
728,2021-09-24 14:00:00,171.7108,50.0,62.5,55.5108,3.7
729,2021-09-24 14:15:00,118.7856,0.0,56.5464,36.5392,25.7
730,2021-09-24 14:30:00,115.0084,0.0,56.384,51.4,7.2244
731,2021-09-24 14:45:00,121.0596,0.0,71.7488,49.3108,0.0
732,2021-09-24 15:00:00,146.9,0.0,99.1,47.8,0.0
733,2021-09-24 15:15:00,193.7032,0.0,115.0356,56.6676,22.0
734,2021-09-24 15:30:00,146.1932,0.0,96.3304,36.412,13.4508
735,2021-09-24 15:45:00,138.3168,0.0,67.208,56.4088,14.7
736,2021-09-24 16:00:00,108.9696,0.0,53.7696,40.5,14.7
737,2021-09-24 16:15:00,97.1484,0.0,51.6,30.8484,14.7
738,2021-09-24 16:30:00,201.3128,0.0,113.5856,73.0272,14.7
739,2021-09-24 16:45:00,191.4668,0.0,115.5184,61.2484,14.7
740,2021-09-24 17:00:00,179.1084,0.0,113.2788,51.1296,14.7
741,2021-09-24 17:15:00,187.4268,0.0,115.0772,59.8968,12.4528
742,2021-09-24 17:30:00,211.9012,50.0,104.7304,55.2,1.9708
743,2021-09-24 17:45:00,145.454,0.0,90.8848,54.5692,0.0
744,2021-09-24 18:00:00,110.8348,0.0,58.8,52.0348,0.0
745,2021-09-24 18:15:00,97.4764,0.0,56.9764,40.5,0.0
746,2021-09-24 18:30:00,167.3824,50.0,42.0092,75.3732,0.0
747,2021-09-24 18:45:00,135.7852,0.0,62.4,73.3852,0.0
748,2021-09-24 19:00:00,219.1516,0.0,99.4544,119.6972,0.0
749,2021-09-24 19:15:00,236.4028,0.0,124.6328,111.77,0.0
750,2021-09-24 19:30:00,243.5964,0.0,161.5,82.0964,0.0
751,2021-09-24 19:45:00,227.7536,0.0,165.2,62.5536,0.0
752,2021-09-24 20:00:00,211.2416,0.0,163.8388,47.4028,0.0
753,2021-09-24 20:15:00,264.8604,0.0,193.6024,71.258,0.0
754,2021-09-24 20:30:00,243.236,0.0,170.1112,73.1248,0.0
755,2021-09-24 20:45:00,230.7352,0.0,155.306,75.4292,0.0
756,2021-09-24 21:00:00,174.6364,0.0,115.5088,59.1276,0.0
757,2021-09-24 21:15:00,161.7968,0.0,108.128,53.6688,0.0
758,2021-09-24 21:30:00,170.956,0.0,121.6384,49.3176,0.0
759,2021-09-24 21:45:00,131.4632,0.0,108.206,23.2572,0.0
760,2021-09-24 22:00:00,138.2804,0.0,117.5,20.7804,0.0
